program_row_id,canonical_title,canonical_slug,canonical_url,cluster,pillar,search_intent,funnel_stage,source_preservation_classification,source_route_live,pillar_url,pillar_route_evidence,pillar_link_status,sibling_target_program_row_id,sibling_target_title,sibling_url,sibling_relationship,sibling_target_source_preservation_classification,sibling_target_route_live,sibling_link_status,primary_cta_url,primary_cta_label,primary_cta_name,primary_cta_placement_code,primary_cta_placement_guidance,primary_cta_assignment_rule,primary_cta_assignment_basis,primary_cta_approved_route_evidence,primary_cta_role,primary_cta_is_appointment,primary_cta_status,appointment_cta_url,appointment_cta_label,appointment_cta_name,appointment_cta_placement_code,appointment_cta_placement_guidance,appointment_cta_assignment_rule,appointment_cta_assignment_basis,appointment_cta_approved_route_evidence,appointment_cta_role,appointment_cta_distinct_from_primary,appointment_cta_status,triangle_plan_status,primary_cta_plan_status,appointment_cta_plan_status,rendered_status,rendered_triangle_verified,live_status,live_triangle_verified,release_status,numerical_release_cap_applies
MRX1000-0505,Selling Mineral Rights: Timeline For Heirs,selling-mineral-rights-timeline-for-heirs,/blog/selling-mineral-rights-timeline-for-heirs/,inherited-estate-probate,inherited-mineral-rights,sell-now,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0506,Step-by-Step Guide to Understand and Navigate Selling Your Inherited Mineral Rights,/blog/step-by-step-guide-to-understand-and-navigate-selling-your-inherited-mineral-rights/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:sell-now,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:sell-now,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0506,Step-by-Step Guide to Understand and Navigate Selling Your Inherited Mineral Rights,step-by-step-guide-to-understand-and-navigate-selling-your-inherited-mineral-rights,/blog/step-by-step-guide-to-understand-and-navigate-selling-your-inherited-mineral-rights/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0507,Texas Mineral Rights Inheritance: What You Need to Know,/blog/texas-mineral-rights-inheritance-what-you-need-to-know/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0507,Texas Mineral Rights Inheritance: What You Need to Know,texas-mineral-rights-inheritance-what-you-need-to-know,/blog/texas-mineral-rights-inheritance-what-you-need-to-know/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0508,Understanding Inherited Mineral Rights and Their Value,/blog/understanding-inherited-mineral-rights-and-their-value/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0508,Understanding Inherited Mineral Rights and Their Value,understanding-inherited-mineral-rights-and-their-value,/blog/understanding-inherited-mineral-rights-and-their-value/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0509,Understanding Inherited Mineral Rights for Estate Heirs,/blog/understanding-inherited-mineral-rights-for-estate-heirs/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0509,Understanding Inherited Mineral Rights for Estate Heirs,understanding-inherited-mineral-rights-for-estate-heirs,/blog/understanding-inherited-mineral-rights-for-estate-heirs/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0510,Understanding Mineral Rights in Your Estate Plan,/blog/understanding-mineral-rights-in-your-estate-plan/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0510,Understanding Mineral Rights in Your Estate Plan,understanding-mineral-rights-in-your-estate-plan,/blog/understanding-mineral-rights-in-your-estate-plan/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0511,Understanding Mineral Rights Inheritance Challenges,/blog/understanding-mineral-rights-inheritance-challenges/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0511,Understanding Mineral Rights Inheritance Challenges,understanding-mineral-rights-inheritance-challenges,/blog/understanding-mineral-rights-inheritance-challenges/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0512,Understanding Mineral Rights Probate Options in Texas,/blog/understanding-mineral-rights-probate-options-in-texas/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0512,Understanding Mineral Rights Probate Options in Texas,understanding-mineral-rights-probate-options-in-texas,/blog/understanding-mineral-rights-probate-options-in-texas/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0513,Understanding Mineral Rights Valuation for Heirs,/blog/understanding-mineral-rights-valuation-for-heirs/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0513,Understanding Mineral Rights Valuation for Heirs,understanding-mineral-rights-valuation-for-heirs,/blog/understanding-mineral-rights-valuation-for-heirs/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0514,Understanding Probate Mineral Rights Evaluations,/blog/understanding-probate-mineral-rights-evaluations/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0514,Understanding Probate Mineral Rights Evaluations,understanding-probate-mineral-rights-evaluations,/blog/understanding-probate-mineral-rights-evaluations/,inherited-estate-probate,inherited-mineral-rights,informational,education,planning_only_inventory,false,/inherited-mineral-rights/,src/pages/inherited-mineral-rights.astro,planned_local_only,MRX1000-0515,Understanding Probate Mineral Rights in Texas,/blog/understanding-probate-mineral-rights-in-texas/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-inherited-mineral-rights-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Inherited-Rights Records,mrx1000-inherited-mineral-rights-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
