program_row_id,canonical_title,canonical_slug,canonical_url,pillar,pillar_url,cluster,primary_keyword,secondary_keywords,search_intent,funnel_stage,owner_persona,source_system,source_record_id,source_handle,searchatlas_map_id,searchatlas_title_uuid,searchatlas_record_id,searchatlas_record_id_dropped,content_genius_article_uuid,content_genius_editor_url,repo_path,existing_url,publication_status,draft,frontmatter_noindex,publication_gate_nonpublic,noindex_required,preservation_classification,normalized_status,publication_state,is_pilot_001,pilot_article_id,pilot_batch_id,pilot_mdx_path,pilot_searchatlas_workflow_status,pilot_searchatlas_workflow_status_evidence_is_non_creation,pilot_searchatlas_record_status,pilot_dedupe_disposition,pilot_compliance_gate,pilot_compliance_disposition,pilot_compliance_publication_approval,pilot_compliance_legal_tax_sensitive,pilot_compliance_human_escalation_required,pilot_compliance_human_escalation_specialist,map_cluster,dedupe_group_id,canonical_group_owner_url,exact_slug_unique,exact_title_unique,nearest_same_cluster_slug,cannibalization_score,dedupe_review_status,action,action_reason,compliance_status,schema_status,internal_link_role,next_owner,source_body_imported,deployment_id,deployment_url,production_verification_path,production_verification_sha256,production_verified_at,index_status,performance_status,refresh_due_date,last_verified_at
MRX1000-0779,"Ector County, Texas Mineral Rights Value: Risk Checklist In 2026",ector-county-texas-mineral-rights-value-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/ector-county-texas-mineral-rights-value-risk-checklist-in-2026/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Ector County, Texas mineral rights value","sell mineral rights Ector County, Texas; mineral rights buyers Ector County, Texas; oil royalties Ector County, Texas; mineral rights offer Ector County, Texas",local-buyer,consideration,royalty recipient,factory_queue_title_metadata,MRX-AEO-07154,factory-queue:MRX-AEO-07154,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:ector-county-texas-mineral-rights-value-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/ector-county-texas-mineral-rights-value-risk-checklist-in-2026/,true,true,andrews-county-texas-mineral-rights-value-risk-checklist-in-2026,0.7143,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0780,"Ector County, Texas Mineral Rights Value: Timeline In 2026",ector-county-texas-mineral-rights-value-timeline-in-2026,https://mineralrightsxchange.com/blog/ector-county-texas-mineral-rights-value-timeline-in-2026/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Ector County, Texas mineral rights value","sell mineral rights Ector County, Texas; mineral rights buyers Ector County, Texas; oil royalties Ector County, Texas; mineral rights offer Ector County, Texas",local-buyer,consideration,mineral owner,factory_queue_title_metadata,MRX-AEO-07144,factory-queue:MRX-AEO-07144,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:ector-county-texas-mineral-rights-value-timeline-in-2026,https://mineralrightsxchange.com/blog/ector-county-texas-mineral-rights-value-timeline-in-2026/,true,true,andrews-county-texas-mineral-rights-value-timeline-in-2026,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0781,"Glasscock County, Texas Mineral Rights Value: Family Decision Guide Step By Step",glasscock-county-texas-mineral-rights-value-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-family-decision-guide-step-by-step/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Glasscock County, Texas mineral rights value","sell mineral rights Glasscock County, Texas; mineral rights buyers Glasscock County, Texas; oil royalties Glasscock County, Texas; mineral rights offer Glasscock County, Texas",risk-check,consideration,Texas mineral owner,factory_queue_title_metadata,MRX-AEO-06955,factory-queue:MRX-AEO-06955,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:glasscock-county-texas-mineral-rights-value-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-family-decision-guide-step-by-step/,true,true,andrews-county-texas-mineral-rights-value-family-decision-guide-step-by-step,0.7143,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0782,"Glasscock County, Texas Mineral Rights Value: Guide For Mineral Owners",glasscock-county-texas-mineral-rights-value-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-guide-for-mineral-owners/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Glasscock County, Texas mineral rights value","sell mineral rights Glasscock County, Texas; mineral rights buyers Glasscock County, Texas; oil royalties Glasscock County, Texas; mineral rights offer Glasscock County, Texas",education,consideration,landowner,factory_queue_title_metadata,MRX-AEO-06941,factory-queue:MRX-AEO-06941,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:glasscock-county-texas-mineral-rights-value-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-guide-for-mineral-owners/,true,true,glasscock-county-texas-mineral-rights-value-market-update-for-mineral-owners,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0783,"Glasscock County, Texas Mineral Rights Value: Market Update For Mineral Owners",glasscock-county-texas-mineral-rights-value-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-market-update-for-mineral-owners/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Glasscock County, Texas mineral rights value","sell mineral rights Glasscock County, Texas; mineral rights buyers Glasscock County, Texas; oil royalties Glasscock County, Texas; mineral rights offer Glasscock County, Texas",education,consideration,estate executor,factory_queue_title_metadata,MRX-AEO-06951,factory-queue:MRX-AEO-06951,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:glasscock-county-texas-mineral-rights-value-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-market-update-for-mineral-owners/,true,true,andrews-county-texas-mineral-rights-value-market-update-for-mineral-owners,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0784,"Glasscock County, Texas Mineral Rights Value: Risk Checklist In 2026",glasscock-county-texas-mineral-rights-value-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-risk-checklist-in-2026/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Glasscock County, Texas mineral rights value","sell mineral rights Glasscock County, Texas; mineral rights buyers Glasscock County, Texas; oil royalties Glasscock County, Texas; mineral rights offer Glasscock County, Texas",local-buyer,consideration,royalty recipient,factory_queue_title_metadata,MRX-AEO-06954,factory-queue:MRX-AEO-06954,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:glasscock-county-texas-mineral-rights-value-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-risk-checklist-in-2026/,true,true,andrews-county-texas-mineral-rights-value-risk-checklist-in-2026,0.7143,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0785,"Glasscock County, Texas Mineral Rights Value: Timeline In 2026",glasscock-county-texas-mineral-rights-value-timeline-in-2026,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-timeline-in-2026/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Glasscock County, Texas mineral rights value","sell mineral rights Glasscock County, Texas; mineral rights buyers Glasscock County, Texas; oil royalties Glasscock County, Texas; mineral rights offer Glasscock County, Texas",local-buyer,consideration,mineral owner,factory_queue_title_metadata,MRX-AEO-06944,factory-queue:MRX-AEO-06944,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:glasscock-county-texas-mineral-rights-value-timeline-in-2026,https://mineralrightsxchange.com/blog/glasscock-county-texas-mineral-rights-value-timeline-in-2026/,true,true,andrews-county-texas-mineral-rights-value-timeline-in-2026,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0786,"Gonzales County, Texas Mineral Rights Value: Family Decision Guide Step By Step",gonzales-county-texas-mineral-rights-value-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-family-decision-guide-step-by-step/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Gonzales County, Texas mineral rights value","sell mineral rights Gonzales County, Texas; mineral rights buyers Gonzales County, Texas; oil royalties Gonzales County, Texas; mineral rights offer Gonzales County, Texas",risk-check,consideration,Texas mineral owner,factory_queue_title_metadata,MRX-AEO-07955,factory-queue:MRX-AEO-07955,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:gonzales-county-texas-mineral-rights-value-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-family-decision-guide-step-by-step/,true,true,andrews-county-texas-mineral-rights-value-family-decision-guide-step-by-step,0.7143,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0787,"Gonzales County, Texas Mineral Rights Value: Guide For Mineral Owners",gonzales-county-texas-mineral-rights-value-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-guide-for-mineral-owners/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Gonzales County, Texas mineral rights value","sell mineral rights Gonzales County, Texas; mineral rights buyers Gonzales County, Texas; oil royalties Gonzales County, Texas; mineral rights offer Gonzales County, Texas",education,consideration,landowner,factory_queue_title_metadata,MRX-AEO-07941,factory-queue:MRX-AEO-07941,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:gonzales-county-texas-mineral-rights-value-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-guide-for-mineral-owners/,true,true,gonzales-county-texas-mineral-rights-value-market-update-for-mineral-owners,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0788,"Gonzales County, Texas Mineral Rights Value: Market Update For Mineral Owners",gonzales-county-texas-mineral-rights-value-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-market-update-for-mineral-owners/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Gonzales County, Texas mineral rights value","sell mineral rights Gonzales County, Texas; mineral rights buyers Gonzales County, Texas; oil royalties Gonzales County, Texas; mineral rights offer Gonzales County, Texas",education,consideration,estate executor,factory_queue_title_metadata,MRX-AEO-07951,factory-queue:MRX-AEO-07951,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:gonzales-county-texas-mineral-rights-value-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-market-update-for-mineral-owners/,true,true,andrews-county-texas-mineral-rights-value-market-update-for-mineral-owners,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0789,"Gonzales County, Texas Mineral Rights Value: Risk Checklist In 2026",gonzales-county-texas-mineral-rights-value-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-risk-checklist-in-2026/,texas-mineral-rights,/mineral-rights/texas/,texas-county-basin-local-intent,"Gonzales County, Texas mineral rights value","sell mineral rights Gonzales County, Texas; mineral rights buyers Gonzales County, Texas; oil royalties Gonzales County, Texas; mineral rights offer Gonzales County, Texas",local-buyer,consideration,royalty recipient,factory_queue_title_metadata,MRX-AEO-07954,factory-queue:MRX-AEO-07954,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:gonzales-county-texas-mineral-rights-value-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/gonzales-county-texas-mineral-rights-value-risk-checklist-in-2026/,true,true,andrews-county-texas-mineral-rights-value-risk-checklist-in-2026,0.7143,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
